district,week_start_date,rainfall_mm,rainfall_cumsum_7d,rainfall_cumsum_14d,rainfall_har_daily,rainfall_har_weekly,rainfall_har_monthly,wavelet_approx,wavelet_detail_1,wavelet_detail_2,wavelet_detail_3,temperature_c,humidity_pct,wind_speed_kmph,cyclone_wind_kmph,storm_surge_m,river_gauge_level_m,gauge_above_flood_stage,gauge_rate_of_change,ndvi,soil_moisture_pct,land_surface_temp_c,event_severity,sachet_alert_issued,affected_population,target_water_liters_demand,target_kits_demand,target_ors_units_demand,target_tarpaulin_units_demand,target_medical_kits_demand,past_incident_count_7d,past_incident_count_30d,population,population_density,area_sqkm,road_density_km_per_sqkm,dist_to_coast_km,dist_to_river_km,avg_elevation_m,flood_stage_m,coastal_district,latitude,longitude
Balasore,2013-11-11,19.91,19.91,57.72999999999999,4.331428571428571,5.3553061224489795,3.7836666666666665,3.600357142857143,-0.41714285714285715,0.4889285714285715,-0.8278571428571428,18.27,67.87142857142858,20.0,0.0,0.0,3.6185714285714283,0,-0.031428571428571396,0.5042857142857143,20.685714285714287,20.17571428571429,0,0,0,0,0,0,0,0,0.0,0.0,2320529,609.7,3806,0.95,3.0,3.5,8,5.2,1,21.4942,86.9317
Balasore,2013-11-18,17.169999999999998,17.169999999999998,37.08,2.391428571428571,2.424081632653061,3.3116666666666665,2.1625,0.41714285714285715,0.031071428571428576,-0.15785714285714286,17.767142857142858,63.628571428571426,16.1,0.0,0.0,3.455714285714286,0,-0.01571428571428576,0.4662857142857143,17.157142857142855,20.12142857142857,0,0,0,0,0,0,0,0,0.0,0.0,2320529,609.7,3806,0.95,3.0,3.5,8,5.2,1,21.4942,86.9317
Balasore,2013-11-25,12.02,12.020000000000001,29.189999999999998,1.6428571428571428,1.826734693877551,3.094904761904762,1.5025,0.07714285714285715,0.054285714285714284,0.08321428571428571,18.77,65.38571428571429,17.8,0.0,0.0,3.277142857142857,0,-0.017142857142857095,0.45271428571428574,13.728571428571428,21.03142857142857,0,0,0,0,0,0,0,0,0.0,0.0,2320529,609.7,3806,0.95,3.0,3.5,8,5.2,1,21.4942,86.9317
Balasore,2013-12-02,5.92,5.92,17.94,0.9799999999999999,0.9555102040816327,2.799809523809524,0.8992428571428571,-0.07714285714285715,0.17714285714285719,-0.15355714285714286,18.92571428571429,59.285714285714285,15.8,0.0,0.0,3.1342857142857143,0,-0.020000000000000018,0.4227142857142857,9.885714285714286,20.490000000000002,0,0,0,0,0,0,0,0,0.0,0.0,2320529,609.7,3806,0.95,3.0,3.5,8,5.2,1,21.4942,86.9317
Balasore,2013-12-09,3.32,3.32,9.239999999999998,0.17857142857142858,0.6769387755102041,1.658809523809524,0.7246285714285714,0.06571428571428571,-0.15714285714285717,-0.15894285714285714,20.334285714285716,56.57142857142857,19.4,0.0,0.0,3.0142857142857147,0,-0.0028571428571428597,0.4034285714285714,7.142857142857143,22.785714285714285,0,0,0,0,0,0,0,0,0.0,0.0,2320529,609.7,3806,0.95,3.0,3.5,8,5.2,1,21.4942,86.9317
Balasore,2013-12-16,3.96,3.96,7.28,0.8085714285714286,0.7116326530612245,1.1372380952380954,0.5978571428571428,-0.06571428571428571,-0.07428571428571429,0.10785714285714287,19.404285714285713,59.271428571428565,16.3,0.0,0.0,3.04,0,-0.011428571428571439,0.35828571428571426,5.757142857142857,21.38714285714286,0,0,0,0,0,0,0,0,0.0,0.0,2320529,609.7,3806,0.95,3.0,3.5,8,5.2,1,21.4942,86.9317
Balasore,2013-12-23,3.29,3.29,7.25,0.4942857142857143,0.5216326530612244,0.7781904761904764,0.4532142857142857,0.010714285714285714,-0.01892857142857143,0.024999999999999994,21.265714285714285,52.614285714285714,17.1,0.0,0.0,2.962857142857143,0,-0.0142857142857143,0.35185714285714287,5.0,23.854285714285712,0,0,0,0,0,0,0,0,0.0,0.0,2320529,609.7,3806,0.95,3.0,3.5,8,5.2,1,21.4942,86.9317
Balasore,2013-12-30,2.65,2.6500000000000004,5.94,0.42714285714285716,0.4061224489795919,0.5888095238095239,0.34355714285714284,-0.010714285714285716,-0.02464285714285714,0.07037142857142857,22.09857142857143,53.25714285714286,15.7,0.0,0.0,2.934285714285714,0,-0.0071428571428571175,0.31857142857142856,5.0,24.804285714285715,0,0,0,0,0,0,0,0,0.0,0.0,2320529,609.7,3806,0.95,3.0,3.5,8,5.2,1,21.4942,86.9317
Balasore,2014-01-06,2.34,2.34,4.99,0.33428571428571424,0.3071428571428571,0.4820000000000001,0.3067428571428571,-0.022857142857142857,0.05178571428571428,-0.0014428571428571426,23.15285714285714,54.971428571428575,16.0,0.0,0.0,2.9442857142857144,0,0.011428571428571439,0.26385714285714285,5.0,25.46,0,0,0,0,0,0,0,0,0.0,0.0,2320529,609.7,3806,0.95,3.0,3.5,8,5.2,1,21.4942,86.9317
Balasore,2014-01-13,2.36,2.36,4.7,0.24857142857142858,0.2885714285714286,0.4080952380952382,0.295,0.022857142857142857,-0.008214285714285714,0.0275,23.422857142857143,51.457142857142856,18.4,0.0,0.0,2.9,0,-0.0014285714285714615,0.26085714285714284,5.0,24.947142857142858,0,0,0,0,0,0,0,0,0.0,0.0,2320529,609.7,3806,0.95,3.0,3.5,8,5.2,1,21.4942,86.9317
Balasore,2014-01-20,1.85,1.8499999999999999,4.21,0.29,0.3177551020408163,0.3432380952380954,0.44370000000000004,-0.09,-0.03785714285714286,-0.0516,25.175714285714285,50.58571428571429,21.9,0.0,0.0,2.9071428571428575,0,-0.0028571428571428597,0.25871428571428573,5.0,27.56142857142857,0,0,0,0,0,0,0,0,0.0,0.0,2320529,609.7,3806,0.95,3.0,3.5,8,5.2,1,21.4942,86.9317
Balasore,2014-01-27,3.26,3.26,5.109999999999999,0.37857142857142856,0.43081632653061225,0.3415238095238097,0.23052857142857144,0.09,0.11285714285714286,0.03231428571428572,26.135714285714283,47.42857142857143,13.1,0.0,0.0,2.93,0,0.011428571428571439,0.233,5.0,28.412857142857142,0,0,0,0,0,0,0,0,0.0,0.0,2320529,609.7,3806,0.95,3.0,3.5,8,5.2,1,21.4942,86.9317
Balasore,2014-02-03,1.58,1.58,4.84,0.22428571428571428,0.24632653061224488,0.32076190476190486,0.24764285714285714,0.04,-0.02178571428571429,-0.04015714285714285,27.245714285714286,49.0,19.3,0.0,0.0,2.9014285714285712,0,-0.018571428571428555,0.21414285714285716,5.0,29.655714285714286,0,0,0,0,0,0,0,0,0.0,0.0,2320529,609.7,3806,0.95,3.0,3.5,8,5.2,1,21.4942,86.9317
Balasore,2014-02-10,4.859999999999999,4.859999999999999,6.4399999999999995,0.4342857142857143,0.33081632653061227,0.3244761904761906,0.5594428571428571,-0.04,-0.05321428571428572,0.2280142857142857,28.90142857142857,49.57142857142857,17.0,0.0,0.0,2.8985714285714286,0,0.012857142857142836,0.19157142857142856,5.0,32.55571428571428,0,0,0,0,0,0,0,0,0.0,0.0,2320529,609.7,3806,0.95,3.0,3.5,8,5.2,1,21.4942,86.9317
Balasore,2014-02-17,4.0600000000000005,4.0600000000000005,8.92,0.9028571428571429,0.7928571428571428,0.4410000000000001,0.9992857142857142,-0.07642857142857143,-0.028571428571428574,-0.31428571428571433,28.954285714285714,45.957142857142856,22.2,0.0,0.0,2.9771428571428573,0,0.0057142857142857195,0.18942857142857145,5.0,30.948571428571427,0,0,0,0,0,0,0,0,0.0,0.0,2320529,609.7,3806,0.95,3.0,3.5,8,5.2,1,21.4942,86.9317
Balasore,2014-02-24,9.89,9.89,13.950000000000001,1.3914285714285715,1.1489795918367347,0.6145714285714288,1.06,0.07642857142857144,0.1471428571428571,0.12928571428571428,30.495714285714286,50.67142857142857,22.9,0.0,0.0,3.0357142857142856,0,0.008571428571428579,0.21142857142857144,5.0,33.067142857142855,0,0,0,0,0,0,0,0,0.0,0.0,2320529,609.7,3806,0.95,3.0,3.5,8,5.2,1,21.4942,86.9317
Balasore,2014-03-03,7.21,7.21,17.1,0.41285714285714287,0.7420408163265307,0.7171904761904763,0.6385714285714286,0.2714285714285714,0.06499999999999999,0.055,32.54714285714285,51.55714285714286,15.0,0.0,0.0,3.0185714285714282,0,0.009999999999999978,0.2077142857142857,5.0,34.848571428571425,0,0,0,0,0,0,0,0,0.0,0.0,2320529,609.7,3806,0.95,3.0,3.5,8,5.2,1,21.4942,86.9317
Balasore,2014-03-10,7.99,7.99,15.2,1.7285714285714284,1.3575510204081631,0.9700000000000001,1.635,-0.2714285714285714,-0.18357142857142855,-0.038571428571428576,32.38857142857143,43.3,18.0,0.0,0.0,3.042857142857143,0,-0.009999999999999978,0.20642857142857143,5.128571428571428,34.9,0,0,0,0,0,0,0,0,0.0,0.0,2320529,609.7,3806,0.95,3.0,3.5,8,5.2,1,21.4942,86.9317
Balasore,2014-03-17,4.5600000000000005,4.56,12.549999999999999,0.7514285714285714,1.1414285714285715,1.0855714285714286,0.57,0.02,-0.01,0.07142857142857142,33.52428571428572,46.41428571428571,21.5,0.0,0.0,3.0542857142857143,0,0.0057142857142857195,0.22742857142857145,5.3,35.542857142857144,0,0,0,0,0,0,0,0,0.0,0.0,2320529,609.7,3806,0.95,3.0,3.5,8,5.2,1,21.4942,86.9317
Balasore,2014-03-24,15.030000000000001,15.030000000000001,19.59,1.2785714285714285,0.606938775510204,0.9884761904761906,1.9981714285714287,-0.020000000000000018,0.4078571428571429,-0.23891428571428572,34.60142857142857,50.42857142857143,17.0,0.0,0.0,3.052857142857143,0,0.018571428571428555,0.2347142857142857,5.457142857142857,37.00857142857143,0,0,0,0,0,0,0,0,0.0,0.0,2320529,609.7,3806,0.95,3.0,3.5,8,5.2,1,21.4942,86.9317
Balasore,2014-03-31,14.02,14.02,29.049999999999997,2.41,2.3304081632653064,1.2997142857142858,1.7754857142857143,0.2057142857142857,-0.2835714285714286,0.30514285714285716,33.75571428571429,45.214285714285715,19.6,0.0,0.0,3.164285714285714,0,0.0,0.2394285714285714,7.528571428571429,36.31428571428571,0,0,0,0,0,0,0,0,0.0,0.0,2320529,609.7,3806,0.95,3.0,3.5,8,5.2,1,21.4942,86.9317
Balasore,2014-04-07,12.09,12.09,26.11,1.9828571428571427,1.9102040816326529,1.506857142857143,1.7905142857142857,-0.2057142857142857,-0.1142857142857143,0.2566285714285714,35.31428571428571,46.01428571428572,17.0,0.0,0.0,3.2028571428571433,0,0.009999999999999978,0.2591428571428572,8.242857142857144,37.71857142857142,0,0,0,0,0,0,0,0,0.0,0.0,2320529,609.7,3806,0.95,3.0,3.5,8,5.2,1,21.4942,86.9317
Balasore,2014-04-14,23.83,23.83,35.92,3.2214285714285715,2.0714285714285716,1.670857142857143,2.6225,0.17714285714285713,0.43964285714285717,0.165,36.57857142857143,50.971428571428575,19.3,0.0,0.0,3.2114285714285713,0,0.02142857142857148,0.2814285714285715,9.714285714285714,39.222857142857144,0,0,0,0,0,0,0,0,0.0,0.0,2320529,609.7,3806,0.95,3.0,3.5,8,5.2,1,21.4942,86.9317
Balasore,2014-04-21,14.76,14.76,38.589999999999996,2.2800000000000002,3.2959183673469385,2.3172380952380953,5.307128571428572,-0.17714285714285713,-0.964642857142857,-2.056771428571429,36.332857142857144,47.371428571428574,15.2,0.0,0.0,3.3085714285714287,0,-0.020000000000000018,0.306,11.942857142857141,38.541428571428575,0,0,0,0,0,0,0,0,0.0,0.0,2320529,609.7,3806,0.95,3.0,3.5,8,5.2,1,21.4942,86.9317
Balasore,2014-04-28,74.59,74.59,89.35,10.63142857142857,6.531632653061224,3.3763333333333336,9.42227142857143,-1.0114285714285713,0.47392857142857153,1.7708714285714287,36.68571428571429,64.27142857142857,24.9,0.0,0.0,3.902857142857143,0,0.1114285714285714,0.3005714285714286,23.47142857142857,38.628571428571426,0,0,0,0,0,0,0,0,0.0,0.0,2320529,609.7,3806,0.95,3.0,3.5,8,5.2,1,21.4942,86.9317
Balasore,2014-05-05,57.980000000000004,57.980000000000004,132.57,8.564285714285715,10.043061224489795,5.25352380952381,7.4937,1.0114285714285713,0.05107142857142856,-0.2733857142857143,35.705714285714286,58.92857142857143,21.3,0.0,0.0,4.241428571428572,0,0.017142857142857158,0.35028571428571426,32.9,37.08857142857143,0,0,0,0,0,0,0,0,0.0,0.0,2320529,609.7,3806,0.95,3.0,3.5,8,5.2,1,21.4942,86.9317
Balasore,2014-05-12,29.04,29.04,87.02,2.0357142857142856,4.33265306122449,5.810714285714285,4.1412,0.7642857142857142,-0.21214285714285716,-0.5448142857142857,36.46142857142858,53.84285714285714,20.3,0.0,0.0,3.85,0,-0.044285714285714296,0.3722857142857143,27.114285714285717,37.73285714285714,0,0,0,0,0,0,0,0,0.0,0.0,2320529,609.7,3806,0.95,3.0,3.5,8,5.2,1,21.4942,86.9317
Balasore,2014-05-19,22.21,22.21,51.24999999999999,4.5928571428571425,4.767551020408163,6.192285714285715,2.669057142857143,-0.7642857142857142,0.6900000000000001,0.5780142857142857,35.325714285714284,55.885714285714286,18.4,0.0,0.0,3.7657142857142856,0,-0.009999999999999978,0.4027142857142857,25.414285714285715,37.10285714285715,0,0,0,0,0,0,0,0,0.0,0.0,2320529,609.7,3806,0.95,3.0,3.5,8,5.2,1,21.4942,86.9317
Balasore,2014-05-26,58.940000000000005,58.940000000000005,81.15,8.878571428571428,6.020816326530613,6.597190476190477,6.896914285714286,-0.5435714285714286,-0.1807142857142858,2.247314285714286,35.33428571428571,55.285714285714285,17.4,0.0,0.0,3.9642857142857144,0,0.03571428571428571,0.4565714285714286,29.400000000000002,37.824285714285715,0,0,0,0,0,0,0,0,0.0,0.0,2320529,609.7,3806,0.95,3.0,3.5,8,5.2,1,21.4942,86.9317
Balasore,2014-06-02,47.8,47.8,106.74000000000001,6.405714285714287,7.649795918367347,5.806285714285714,6.981914285714287,0.5435714285714285,-0.29714285714285715,-0.39982857142857153,34.98428571428571,59.028571428571425,21.9,0.0,0.0,4.071428571428571,0,0.0014285714285713982,0.48300000000000004,32.18571428571429,37.02571428571429,0,0,0,0,0,0,0,0,0.0,0.0,2320529,609.7,3806,0.95,3.0,3.5,8,5.2,1,21.4942,86.9317
Balasore,2014-06-09,25.05,25.049999999999997,72.85,4.235714285714286,4.70734693877551,5.599714285714286,6.5908428571428574,-0.9721428571428571,0.06392857142857143,-2.1040571428571426,34.37714285714286,59.07142857142857,14.5,0.0,0.0,3.835714285714286,0,-0.03999999999999997,0.4951428571428571,27.557142857142857,36.245714285714286,0,0,0,0,0,0,0,0,0.0,0.0,2320529,609.7,3806,0.95,3.0,3.5,8,5.2,1,21.4942,86.9317
Balasore,2014-06-16,50.019999999999996,50.019999999999996,75.07,7.021428571428571,6.237755102040816,6.0495238095238095,6.6805,0.9721428571428571,-0.051785714285714254,-0.4552,33.651428571428575,69.22857142857143,22.8,0.0,0.0,4.0,0,0.025714285714285738,0.5247142857142857,30.25714285714286,35.09285714285714,0,0,0,0,0,0,0,0,0.0,0.0,2320529,609.7,3806,0.95,3.0,3.5,8,5.2,1,21.4942,86.9317
Balasore,2014-06-23,28.45,28.45,78.47,4.174285714285714,4.813877551020409,6.051238095238095,4.820528571428571,0.0071428571428571435,-1.2142857142857142,0.45089999999999997,33.11142857142857,63.24285714285714,16.8,0.0,0.0,3.8000000000000003,0,-0.0142857142857143,0.5527142857142857,26.814285714285713,35.64714285714286,0,0,0,0,0,0,0,0,0.0,0.0,2320529,609.7,3806,0.95,3.0,3.5,8,5.2,1,21.4942,86.9317
Balasore,2014-06-30,80.37,80.36999999999999,108.82000000000001,9.484285714285715,6.870204081632653,5.72147619047619,10.0587,-0.007142857142857244,1.202142857142857,0.22767142857142855,31.318571428571428,69.98571428571428,23.2,0.0,0.0,4.094285714285714,0,0.09285714285714285,0.5885714285714286,32.371428571428574,33.41857142857143,0,0,0,0,0,0,0,0,0.0,0.0,2320529,609.7,3806,0.95,3.0,3.5,8,5.2,1,21.4942,86.9317
Balasore,2014-07-07,55.42,55.42,135.79,7.2628571428571425,9.567755102040817,6.6265238095238095,6.94,1.3257142857142856,-0.16357142857142856,-0.185,31.074285714285715,71.52857142857142,25.0,0.0,0.0,4.282857142857143,0,-0.0071428571428571175,0.6174285714285714,37.214285714285715,32.72,0,0,0,0,0,0,0,0,0.0,0.0,2320529,609.7,3806,0.95,3.0,3.5,8,5.2,1,21.4942,86.9317
Balasore,2014-07-14,65.03,65.03,120.44999999999999,8.922857142857143,7.671836734693877,7.279047619047619,9.345314285714286,-1.3257142857142856,2.0214285714285714,-0.7510571428571428,29.762857142857143,76.62857142857142,18.8,0.0,0.0,4.295714285714285,0,0.021428571428571352,0.6578571428571429,38.300000000000004,32.26285714285714,0,0,0,0,0,0,0,0,0.0,0.0,2320529,609.7,3806,0.95,3.0,3.5,8,5.2,1,21.4942,86.9317
Balasore,2014-07-21,21.33,21.33,86.36,5.914285714285714,8.837142857142856,7.9695238095238095,9.484628571428573,-3.6371428571428575,-0.480357142857143,-2.320014285714286,28.00857142857143,64.27142857142857,19.1,0.0,0.0,4.228571428571429,0,-0.08285714285714287,0.6451428571428571,38.25714285714286,29.884285714285713,0,0,0,0,0,0,0,0,0.0,0.0,2320529,609.7,3806,0.95,3.0,3.5,8,5.2,1,21.4942,86.9317
Balasore,2014-07-28,98.31,98.30999999999999,119.63999999999999,13.824285714285713,10.463673469387755,9.046761904761905,6.712114285714286,3.6371428571428575,-1.3775,5.072471428571428,28.03857142857143,75.07142857142857,18.0,0.0,0.0,4.692857142857143,0,0.07571428571428575,0.6791428571428572,47.385714285714286,29.93857142857143,0,0,0,0,0,0,0,0,0.0,0.0,2320529,609.7,3806,0.95,3.0,3.5,8,5.2,1,21.4942,86.9317
Balasore,2014-08-04,9.08,9.079999999999998,107.38999999999999,1.6828571428571428,5.656122448979592,8.152047619047618,5.4253285714285715,-1.547857142857143,-0.6685714285714285,-1.911757142857143,25.534285714285716,64.07142857142857,15.9,0.0,0.0,4.0285714285714285,0,-0.12285714285714285,0.6838571428571428,35.6,27.412857142857145,0,0,0,0,0,0,0,0,0.0,0.0,2320529,609.7,3806,0.95,3.0,3.5,8,5.2,1,21.4942,86.9317
Balasore,2014-08-11,105.16,105.16,114.24,13.868571428571428,6.005510204081633,7.799333333333332,8.894985714285715,1.547857142857143,3.192857142857143,1.3871285714285715,25.388571428571428,73.88571428571429,26.2,0.0,0.0,4.2542857142857144,0,0.14428571428571432,0.6802857142857144,38.42857142857143,26.81857142857143,0,0,0,0,0,0,0,0,0.0,0.0,2320529,609.7,3806,0.95,3.0,3.5,8,5.2,1,21.4942,86.9317
Balasore,2014-08-18,70.16,70.16,175.32,10.357142857142858,15.103469387755101,9.162857142857144,14.14317142857143,-0.6371428571428571,-2.6364285714285716,-0.8467714285714286,24.465714285714284,76.47142857142856,20.1,0.0,0.0,4.881428571428572,0,0.0014285714285713982,0.6934285714285714,51.357142857142854,25.83142857142857,0,0,0,0,0,0,0,0,0.0,0.0,2320529,609.7,3806,0.95,3.0,3.5,8,5.2,1,21.4942,86.9317
Balasore,2014-08-25,57.22,57.22,127.38,8.732857142857142,8.762653061224489,9.172476190476191,7.87,0.6371428571428571,0.11214285714285713,-0.445,23.447142857142858,77.58571428571429,22.9,0.0,0.0,4.595714285714286,0,-0.04142857142857143,0.701,47.614285714285714,25.068571428571428,0,0,0,0,0,0,0,0,0.0,0.0,2320529,609.7,3806,0.95,3.0,3.5,8,5.2,1,21.4942,86.9317
Balasore,2014-09-01,39.83,39.830000000000005,97.05,5.655714285714285,7.144897959183674,8.790380952380952,5.3962,-0.09071428571428572,0.055714285714285716,0.32874285714285717,23.38,66.01428571428572,24.8,0.0,0.0,4.3342857142857145,0,-0.05428571428571427,0.7022857142857143,41.971428571428575,25.14428571428571,0,0,0,0,0,0,0,0,0.0,0.0,2320529,609.7,3806,0.95,3.0,3.5,8,5.2,1,21.4942,86.9317
Balasore,2014-09-08,21.14,21.14,60.970000000000006,3.301428571428571,3.7097959183673472,8.793666666666667,4.073028571428572,0.09071428571428572,-0.7435714285714285,-0.40017142857142857,20.942857142857143,68.28571428571429,18.3,0.0,0.0,3.85,0,-0.044285714285714296,0.6861428571428572,31.74285714285714,23.147142857142857,0,0,0,0,0,0,0,0,0.0,0.0,2320529,609.7,3806,0.95,3.0,3.5,8,5.2,1,21.4942,86.9317
Balasore,2014-09-15,42.75,42.75,63.89,3.7399999999999993,3.893061224489796,6.405142857142857,4.306928571428571,1.1164285714285715,1.1367857142857143,-0.4530142857142857,20.43,75.21428571428571,16.7,0.0,0.0,3.7414285714285715,0,0.025714285714285738,0.6691428571428572,27.842857142857145,22.454285714285714,0,0,0,0,0,0,0,0,0.0,0.0,2320529,609.7,3806,0.95,3.0,3.5,8,5.2,1,21.4942,86.9317
Balasore,2014-09-22,18.36,18.36,61.11,3.5585714285714287,4.69530612244898,5.07695238095238,4.369442857142857,-1.1164285714285715,-0.44892857142857145,-0.1812714285714286,19.47714285714286,63.68571428571429,19.7,0.0,0.0,3.672857142857143,0,-0.01857142857142862,0.6662857142857143,24.428571428571427,21.337142857142858,1,1,13913,208695,2783,13913,1391,278,0.0,0.0,2320529,609.7,3806,0.95,3.0,3.5,8,5.2,1,21.4942,86.9317
Balasore,2014-09-29,27.490000000000002,27.490000000000002,45.85,5.144285714285714,3.9773469387755105,4.211285714285714,3.245514285714286,-0.04071428571428571,0.002142857142857143,0.7202000000000001,19.490000000000002,73.08571428571429,18.5,0.0,0.0,3.5242857142857145,0,-0.03714285714285711,0.671,21.02857142857143,21.77285714285714,0,0,0,251188,3350,16746,1674,334,1.0,1.0,2320529,609.7,3806,0.95,3.0,3.5,8,5.2,1,21.4942,86.9317
Balasore,2014-10-06,17.85,17.849999999999998,45.34,2.7785714285714285,2.8573469387755104,3.812952380952381,2.241914285714286,0.04071428571428574,-0.10642857142857143,0.3737142857142857,18.404285714285713,66.34285714285714,17.0,0.0,0.0,3.4314285714285715,0,-0.0071428571428571175,0.6255714285714286,17.842857142857145,20.957142857142856,0,0,0,3824,51,254,26,4,0.0,1.0,2320529,609.7,3806,0.95,3.0,3.5,8,5.2,1,21.4942,86.9317
Balasore,2014-10-13,17.869999999999997,17.869999999999997,35.72,2.4428571428571426,2.8589795918367344,3.6197142857142857,2.9647714285714284,-0.045714285714285714,0.11642857142857142,-0.48265714285714284,18.59142857142857,69.35714285714286,24.8,0.0,0.0,3.3957142857142855,0,-0.011428571428571439,0.6107142857142858,16.414285714285715,20.475714285714286,0,0,0,58,0,4,0,0,0.0,1.0,2320529,609.7,3806,0.95,3.0,3.5,8,5.2,1,21.4942,86.9317
Balasore,2014-10-20,12.56,12.56,30.43,0.87,1.649795918367347,2.8839523809523806,1.6662,0.045714285714285756,-0.012142857142857138,0.09445714285714286,18.014285714285712,68.42857142857143,16.0,0.0,0.0,3.238571428571429,0,0.0,0.558,12.885714285714286,19.731428571428573,0,0,0,0,0,0,0,0,0.0,1.0,2320529,609.7,3806,0.95,3.0,3.5,8,5.2,1,21.4942,86.9317
Balasore,2014-10-27,26.14,26.139999999999997,38.699999999999996,4.515714285714286,3.249591836734694,2.8193333333333332,3.9012,-0.2357142857142857,-0.145,0.21374285714285715,18.23,66.47142857142858,20.2,0.0,0.0,3.4014285714285712,0,0.0071428571428571175,0.5614285714285715,14.985714285714286,20.57857142857143,0,0,0,0,0,0,0,0,0.0,0.0,2320529,609.7,3806,0.95,3.0,3.5,8,5.2,1,21.4942,86.9317
Balasore,2014-11-03,15.15,15.15,41.290000000000006,1.81,2.8722448979591837,2.6293809523809526,2.194457142857143,0.2357142857142857,0.07714285714285714,-0.34302857142857146,18.23,66.84285714285714,15.6,0.0,0.0,3.3628571428571425,0,-0.009999999999999978,0.551142857142857,14.071428571428571,20.38714285714286,0,0,0,0,0,0,0,0,0.0,0.0,2320529,609.7,3806,0.95,3.0,3.5,8,5.2,1,21.4942,86.9317
Balasore,2014-11-10,6.909999999999999,6.909999999999999,22.06,1.594285714285714,1.8420408163265305,2.428190476190476,0.6983571428571428,0.0,0.06785714285714285,0.22087142857142858,17.964285714285715,62.65714285714286,13.2,0.0,0.0,3.2485714285714287,0,-0.024285714285714275,0.5217142857142857,11.728571428571428,20.49285714285714,0,0,0,0,0,0,0,0,0.0,0.0,2320529,609.7,3806,0.95,3.0,3.5,8,5.2,1,21.4942,86.9317
Balasore,2014-11-17,0.36,0.3599999999999991,7.27,0.05142857142857143,0.3355102040816325,2.0069999999999997,0.3965571428571429,0.0,0.0,-0.3451285714285714,17.59714285714286,61.371428571428574,17.2,0.0,0.0,3.0599999999999996,0,-0.027142857142857198,0.47985714285714287,7.3999999999999995,19.639999999999997,0,0,0,0,0,0,0,0,0.0,0.0,2320529,609.7,3806,0.95,3.0,3.5,8,5.2,1,21.4942,86.9317
Balasore,2014-11-24,5.26,5.259999999999998,5.62,0.7228571428571428,0.4563265306122447,1.5786190476190476,0.4158428571428571,-0.027857142857142858,0.012857142857142857,0.35048571428571423,18.93,60.68571428571429,19.9,0.0,0.0,3.0,0,0.0042857142857143215,0.45785714285714285,5.628571428571428,20.802857142857142,0,0,0,0,0,0,0,0,0.0,0.0,2320529,609.7,3806,0.95,3.0,3.5,8,5.2,1,21.4942,86.9317
Balasore,2014-12-01,1.98,1.979999999999999,7.239999999999999,0.13142857142857142,0.42387755102040797,0.8464761904761905,0.3429857142857143,0.027857142857142858,-0.048571428571428564,-0.039457142857142864,19.76142857142857,62.214285714285715,19.5,0.0,0.0,2.9414285714285713,0,-0.012857142857142836,0.41285714285714287,5.0,22.245714285714286,0,0,0,0,0,0,0,0,0.0,0.0,2320529,609.7,3806,0.95,3.0,3.5,8,5.2,1,21.4942,86.9317
Balasore,2014-12-08,3.17,3.169999999999999,5.1499999999999995,0.6328571428571428,0.48673469387755086,0.5032380952380952,0.5196,-0.01,0.011071428571428574,-0.06784285714285714,19.61285714285714,59.199999999999996,17.1,0.0,0.0,2.9614285714285713,0,-0.0128571428571429,0.3762857142857143,5.0,22.25714285714286,0,0,0,0,0,0,0,0,0.0,0.0,2320529,609.7,3806,0.95,3.0,3.5,8,5.2,1,21.4942,86.9317
Balasore,2014-12-15,2.52,2.5199999999999996,5.69,0.18571428571428572,0.27102040816326517,0.3841904761904762,0.315,0.01,0.02464285714285714,0.010357142857142856,19.77,55.24285714285714,17.2,0.0,0.0,2.915714285714286,0,0.008571428571428579,0.364,5.0,21.987142857142857,0,0,0,0,0,0,0,0,0.0,0.0,2320529,609.7,3806,0.95,3.0,3.5,8,5.2,1,21.4942,86.9317
Balasore,2014-12-22,4.15,4.1499999999999995,6.670000000000001,0.67,0.5412244897959183,0.45190476190476186,0.5187,0.04857142857142858,-0.014642857142857141,0.04017142857142857,20.93,54.9,16.3,0.0,0.0,2.9714285714285715,0,0.012857142857142836,0.32142857142857145,5.0,23.02857142857143,0,0,0,0,0,0,0,0,0.0,0.0,2320529,609.7,3806,0.95,3.0,3.5,8,5.2,1,21.4942,86.9317
Balasore,2014-12-29,1.8,1.7999999999999996,5.95,0.35428571428571426,0.44306122448979585,0.41523809523809524,0.4073571428571428,-0.04857142857142858,-0.07892857142857143,-0.02265714285714286,22.391428571428573,55.81428571428571,16.6,0.0,0.0,2.96,0,-0.014285714285714235,0.319,5.0,24.759999999999998,0,0,0,0,0,0,0,0,0.0,0.0,2320529,609.7,3806,0.95,3.0,3.5,8,5.2,1,21.4942,86.9317
Balasore,2015-01-05,1.48,1.4799999999999998,3.2800000000000002,0.21142857142857144,0.2744897959183673,0.3983809523809524,0.22801428571428572,-0.08142857142857142,0.13428571428571429,-0.06945714285714286,22.885714285714283,54.07142857142857,26.2,0.0,0.0,2.9057142857142857,0,0.0,0.2792857142857143,5.0,24.701428571428572,0,0,0,0,0,0,0,0,0.0,0.0,2320529,609.7,3806,0.95,3.0,3.5,8,5.2,1,21.4942,86.9317
